targetId,comparatorId,outcomeId,outcomeName,type
292,293,435247,Metallosis,outcome
292,293,45757258,Minimal keratinized residual ridge mucosa,outcome
292,293,40480000,Multiple complications due to diabetes mellitus,outcome
292,293,134315,Myelophthisis,outcome
292,293,4195085,Nasal congestion,outcome
292,293,4209423,Nicotine dependence,outcome
292,293,434016,"Nondependent opioid abuse, continuous",outcome
292,293,4035269,Non-ketotic hyperglycinemia,outcome
292,293,40480893,Nonspecific tuberculin test reaction,outcome
292,293,198802,Occlusion of ureter,outcome
292,293,438130,Opioid abuse,outcome
292,293,439035,Otosclerosis,outcome
292,293,4022076,Patient dependence on care provider,outcome
292,293,375292,Perforation of tympanic membrane,outcome
292,293,78162,Peripheral vertigo,outcome
292,293,437092,Physiological development failure,outcome
292,293,253796,Pneumothorax,outcome
292,293,4295261,Postmenopausal state,outcome
292,293,4202045,Postviral fatigue syndrome,outcome
292,293,433542,Precipitate labor,outcome
292,293,4094448,Pregnancy test negative,outcome
292,293,434319,Premature ejaculation,outcome
292,293,439081,Premenstrual tension syndrome,outcome
292,293,46286594,Problem related to lifestyle,outcome
292,293,439790,Psychalgia,outcome
292,293,440068,Psychosexual dysfunction,outcome
292,293,435028,Puerperal pyrexia of unknown origin,outcome
292,293,4245252,Raised prostate specific antigen,outcome
292,293,436246,Reduced libido,outcome
292,293,45772079,Retinopathy of prematurity stage 0,outcome
292,293,436828,Saliva abnormal,outcome
292,293,435088,Senility,outcome
292,293,4052226,Sequelae of injuries of lower limb,outcome
292,293,4056577,Sequelae of open wound of head,outcome
292,293,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
292,293,4250163,Sexual arousal disorder,outcome
292,293,4096999,Short rib,outcome
292,293,4305303,Sleep deprivation,outcome
292,293,195926,Slowing of urinary stream,outcome
292,293,4125590,Slurred speech,outcome
292,293,4019836,Social exclusion,outcome
292,293,444127,Specimen satisfactory for evaluation but limited,outcome
292,293,443172,"Splinter of face, without major open wound",outcome
292,293,443082,Starvation,outcome
292,293,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
292,293,135852,Teething syndrome,outcome
292,293,440457,Threatened miscarriage,outcome
292,293,374907,Tics of organic origin,outcome
292,293,433244,Tooth loss,outcome
292,293,4029731,Trimethylaminuria,outcome
292,293,4199550,Unable to mobilize,outcome
292,293,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
292,293,4092743,Unsteady when standing,outcome
292,293,195591,Urethral overactivity,outcome
292,293,4216708,Urgent desire for stool,outcome
292,293,80070,Uric acid urolithiasis,outcome
292,293,4088910,Uterine cervix absent,outcome
292,293,4088920,Uterus absent,outcome
292,293,4104132,Vomit contains feces,outcome
292,293,439405,Walking disability,outcome
292,293,435723,Wound seroma,outcome
292,293,440193,Wristdrop,outcome
292,293,443698,Abnormal anal Papanicolaou smear,outcome
292,293,443585,Abrasion and/or friction burn of multiple sites,outcome
292,293,380818,Acquired deformity of head,outcome
292,293,31668,Acquired deformity of neck,outcome
292,293,432411,Acquired equinus deformity of foot,outcome
292,293,439673,Acute hepatitis B with delta-agent (coinfection) without hepatic coma,outcome
292,293,441481,Adult victim of abuse,outcome
292,293,4218106,Alcoholism,outcome
292,293,4303805,Allergic reaction to bite and/or sting,outcome
292,293,4101660,Amputated below knee,outcome
292,293,4198962,Amputated thumb,outcome
292,293,4171556,Ankle ulcer,outcome
292,293,77650,Aseptic necrosis of bone,outcome
292,293,439237,Assault,outcome
292,293,141797,Black piedra,outcome
292,293,79232,Burn of ankle,outcome
292,293,4172458,Candidiasis of skin,outcome
292,293,439674,Chronic viral hepatitis B without delta-agent,outcome
292,293,134734,Compartment syndrome,outcome
292,293,72995,Contracture of joint of hand,outcome
292,293,439666,Contracture of multiple joints,outcome
292,293,199978,Contusion of lower limb,outcome
292,293,433071,Contusion of multiple sites,outcome
292,293,80242,Current tear of medial cartilage AND/OR meniscus of knee,outcome
292,293,73575,Deformity of toe,outcome
292,293,436906,Disease caused by rickettsiae,outcome
292,293,4135080,Dislocation of radial head,outcome
292,293,78834,Effusion of joint of hand,outcome
292,293,4247710,Effusion of joint of pelvic region,outcome
292,293,72407,Effusion of joint of shoulder region,outcome
292,293,4150043,Epididymitis,outcome
292,293,197607,Excessive and frequent menstruation,outcome
292,293,40481632,Ganglion cyst,outcome
292,293,74855,Genital herpes simplex,outcome
292,293,437744,Heat exhaustion,outcome
292,293,440021,Herpes simplex without complication,outcome
292,293,437489,Herpes zoster with complication,outcome
292,293,77364,Hypermobility of coccyx,outcome
292,293,74731,Hypertrophic osteoarthropathy,outcome
292,293,440072,Hypogammaglobulinemia,outcome
292,293,4057662,Infestation by Phthirus,outcome
292,293,72994,Jaccoud's syndrome,outcome
292,293,78512,Joint contracture of the ankle and/or foot,outcome
292,293,78228,Joint derangement,outcome
292,293,77072,Joint effusion of ankle AND/OR foot,outcome
292,293,4115991,Knee joint effusion,outcome
292,293,4297984,Local infection of wound,outcome
292,293,440638,Lyme disease,outcome
292,293,438067,Malaria,outcome
292,293,438297,"Mechanical complication of cardiac device, implant AND/OR graft",outcome
292,293,137967,"Muscle, ligament and fascia disorders",outcome
292,293,4271024,Musculoskeletal fibromatosis,outcome
292,293,201792,Nongonococcal urethritis,outcome
292,293,72413,Nontraumatic rupture of muscle,outcome
292,293,4215978,Onychomycosis,outcome
292,293,140648,Onychomycosis due to dermatophyte,outcome
292,293,4129408,Open wound of ankle,outcome
292,293,4053600,Open wound of elbow,outcome
292,293,77139,Open wound of finger without complication,outcome
292,293,444426,Open wound of foot except toes without complication,outcome
292,293,137426,Open wound of forearm without complication,outcome
292,293,77421,Open wound of hand except fingers without complication,outcome
292,293,4051004,Open wound of scalp,outcome
292,293,4129404,Open wound of upper arm,outcome
292,293,438120,Opioid dependence,outcome
292,293,4171915,Orchitis,outcome
292,293,315361,Orthopnea,outcome
292,293,74080,Orthostatic proteinuria,outcome
292,293,75920,Osteitis condensans,outcome
292,293,437359,Osteochondritis dissecans,outcome
292,293,378160,Otorrhea,outcome
292,293,77356,Pathological dislocation of joint,outcome
292,293,198715,Premature menopause,outcome
292,293,199876,Prolapse of female genital organs,outcome
292,293,4295888,Prolapse of intestine,outcome
292,293,194997,Prostatitis,outcome
292,293,4345332,Spinal instability,outcome
292,293,4195698,Tenosynovitis,outcome
292,293,4339088,Testicular mass,outcome
292,293,80946,Tinea manus,outcome
292,293,4163280,Tinea of perianal region,outcome
292,293,133141,Tinea pedis,outcome
292,293,440268,Toxic effect of carbon monoxide,outcome
292,293,81930,Transient arthropathy,outcome
292,293,74719,Ulcer of foot,outcome
292,293,443593,Ulcer of thigh,outcome
292,293,4092565,Uterine prolapse,outcome
292,293,435131,Victim of neglect,outcome
292,293,261599,Vocal cord paralysis,outcome
292,293,132834,White piedra,outcome
292,293,75389,Current tear of lateral cartilage AND/OR meniscus of knee,outcome
294,295,4175583,3-Methylglutaconic aciduria type 2,outcome
294,295,375824,Abnormal auditory perception,outcome
294,295,435574,Abnormal form of root of tooth,outcome
294,295,4262562,Abnormal heart beat,outcome
294,295,439935,Abnormal posture,outcome
294,295,436409,Abnormal pupil,outcome
294,295,443702,Abnormal response to nerve stimulation,outcome
294,295,4088768,Absent nipple,outcome
294,295,4319325,Acquired deformity of trunk,outcome
294,295,435720,Adverse anesthesia outcome,outcome
294,295,4254371,Altered growth and development,outcome
294,295,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
294,295,4155909,Anesthesia of skin,outcome
294,295,45757682,Anomaly of jaw size,outcome
294,295,76744,Azoospermia,outcome
294,295,4216219,Bizarre personal appearance,outcome
294,295,433813,Bladder neck obstruction,outcome
294,295,436230,Blood chemistry abnormal,outcome
294,295,74698,Breech presentation,outcome
294,295,256449,Bronchiectasis,outcome
294,295,134765,Cachexia,outcome
294,295,4228429,Carnitine deficiency,outcome
294,295,42709838,Cellulitis of lower limb,outcome
294,295,4213540,Cervical somatic dysfunction,outcome
294,295,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
294,295,438262,Chyluria,outcome
294,295,4066505,Clicking hip,outcome
294,295,196454,Colostomy and enterostomy malfunction,outcome
294,295,4201390,Colostomy present,outcome
294,295,46269889,Complication due to Crohn's disease,outcome
294,295,4173078,Complication due to immunization,outcome
294,295,438624,Complication of renal dialysis,outcome
294,295,80492,Contracture of knee joint,outcome
294,295,4022071,Convalescence,outcome
294,295,432729,Crying infant,outcome
294,295,436233,Delayed milestone,outcome
294,295,443737,Dental restoration lost,outcome
294,295,438183,Denture occlusion incorrect,outcome
294,295,438759,Descemet's membrane fold,outcome
294,295,4101282,Dietary selenium deficiency,outcome
294,295,4115402,Difficulty sleeping,outcome
294,295,4022078,Discord with counselor,outcome
294,295,201091,Disproportion - major pelvic abnormality,outcome
294,295,372329,Dissociated deviation,outcome
294,295,4155818,Does climb,outcome
294,295,4196636,Dysarthria,outcome
294,295,433441,Ectopic production of endocrine substance,outcome
294,295,433111,Effects of hunger,outcome
294,295,439791,Emotional upset,outcome
294,295,4029271,Essential fatty acid deficiency,outcome
294,295,40480271,Extra unidentified structurally abnormal chromosome,outcome
294,295,193598,Extravasation of urine,outcome
294,295,439128,Extreme prematurity of infant,outcome
294,295,4059015,Falls,outcome
294,295,4092896,Feces contents abnormal,outcome
294,295,4182437,Female genital cutting,outcome
294,295,4118057,Fetal or neonatal effect of maternal oligohydramnios,outcome
294,295,4229403,Flat anterior chamber of eye,outcome
294,295,4069540,Flexion deformity of knee,outcome
294,295,374801,Foreign body in ear,outcome
294,295,4096540,Foreskin deficient,outcome
294,295,441487,Frostbite,outcome
294,295,73564,Full thickness rotator cuff tear,outcome
294,295,439788,Galactosemia,outcome
294,295,435775,Genetic anomaly of leukocyte,outcome
294,295,440329,Herpes zoster without complication,outcome
294,295,4012570,High risk sexual behavior,outcome
294,295,441829,Hyperosmolality and or hypernatremia,outcome
294,295,4287416,Hyperphenylalaninemia,outcome
294,295,192298,Hypersplenism,outcome
294,295,440129,Hypertrophy of nasal turbinates,outcome
294,295,4029280,Hypervitaminosis B6,outcome
294,295,435522,Hypervitaminosis D,outcome
294,295,434004,Hypervolemia,outcome
294,295,4024266,Hypocupremia,outcome
294,295,437390,Hypoxemia,outcome
294,295,443447,Iatrogenic hypotension,outcome
294,295,432596,Immune defect,outcome
294,295,4344500,Impingement syndrome of shoulder region,outcome
294,295,4090353,Incompetent urethral closure mechanism,outcome
294,295,441417,Incoordination,outcome
294,295,434485,Increase in body fat,outcome
294,295,440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",outcome
294,295,434872,Infection by Trichomonas,outcome
294,295,440053,Infestation by insect,outcome
294,295,442120,Injection site extravasation,outcome
294,295,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
294,295,440710,Intraretinal microvascular abnormality,outcome
294,295,72404,Joint stiffness,outcome
294,295,4093346,Large prostate,outcome
294,295,133088,Late amputation stump complication,outcome
294,295,436041,Leech infestation,outcome
294,295,4228331,Leukokeratosis nicotina palati,outcome
294,295,377873,Lid lag,outcome
294,295,4027782,Lipid storage disease,outcome
294,295,435516,Lipoprotein deficiency disorder,outcome
294,295,4083487,Macular drusen,outcome
294,295,4051630,Malingering,outcome
294,295,436426,Malleus mobility reduced,outcome
294,295,44783760,Mammographic calcification of breast,outcome
294,295,258540,Marfan's syndrome,outcome
294,295,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",outcome
294,295,439082,Menopausal syndrome,outcome
294,295,436940,Metabolic syndrome X,outcome
294,295,435247,Metallosis,outcome
294,295,45757258,Minimal keratinized residual ridge mucosa,outcome
294,295,40480000,Multiple complications due to diabetes mellitus,outcome
294,295,134315,Myelophthisis,outcome
294,295,4195085,Nasal congestion,outcome
294,295,4209423,Nicotine dependence,outcome
294,295,434016,"Nondependent opioid abuse, continuous",outcome
294,295,4035269,Non-ketotic hyperglycinemia,outcome
294,295,40480893,Nonspecific tuberculin test reaction,outcome
294,295,198802,Occlusion of ureter,outcome
294,295,438130,Opioid abuse,outcome
294,295,439035,Otosclerosis,outcome
294,295,4022076,Patient dependence on care provider,outcome
294,295,375292,Perforation of tympanic membrane,outcome
294,295,78162,Peripheral vertigo,outcome
294,295,437092,Physiological development failure,outcome
294,295,253796,Pneumothorax,outcome
294,295,4295261,Postmenopausal state,outcome
294,295,4202045,Postviral fatigue syndrome,outcome
294,295,433542,Precipitate labor,outcome
294,295,4094448,Pregnancy test negative,outcome
294,295,434319,Premature ejaculation,outcome
294,295,439081,Premenstrual tension syndrome,outcome
294,295,46286594,Problem related to lifestyle,outcome
294,295,439790,Psychalgia,outcome
294,295,440068,Psychosexual dysfunction,outcome
294,295,435028,Puerperal pyrexia of unknown origin,outcome
294,295,4245252,Raised prostate specific antigen,outcome
294,295,436246,Reduced libido,outcome
294,295,45772079,Retinopathy of prematurity stage 0,outcome
294,295,436828,Saliva abnormal,outcome
294,295,435088,Senility,outcome
294,295,4052226,Sequelae of injuries of lower limb,outcome
294,295,4056577,Sequelae of open wound of head,outcome
294,295,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
294,295,4250163,Sexual arousal disorder,outcome
294,295,4096999,Short rib,outcome
294,295,4305303,Sleep deprivation,outcome
294,295,195926,Slowing of urinary stream,outcome
294,295,4125590,Slurred speech,outcome
294,295,4019836,Social exclusion,outcome
294,295,444127,Specimen satisfactory for evaluation but limited,outcome
294,295,443172,"Splinter of face, without major open wound",outcome
294,295,443082,Starvation,outcome
294,295,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
294,295,135852,Teething syndrome,outcome
294,295,440457,Threatened miscarriage,outcome
294,295,374907,Tics of organic origin,outcome
294,295,433244,Tooth loss,outcome
294,295,4029731,Trimethylaminuria,outcome
294,295,4199550,Unable to mobilize,outcome
294,295,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
294,295,4092743,Unsteady when standing,outcome
294,295,195591,Urethral overactivity,outcome
294,295,4216708,Urgent desire for stool,outcome
294,295,80070,Uric acid urolithiasis,outcome
294,295,4088910,Uterine cervix absent,outcome
294,295,4088920,Uterus absent,outcome
294,295,4104132,Vomit contains feces,outcome
294,295,439405,Walking disability,outcome
294,295,435723,Wound seroma,outcome
294,295,440193,Wristdrop,outcome
294,295,443698,Abnormal anal Papanicolaou smear,outcome
294,295,443585,Abrasion and/or friction burn of multiple sites,outcome
294,295,380818,Acquired deformity of head,outcome
294,295,31668,Acquired deformity of neck,outcome
294,295,432411,Acquired equinus deformity of foot,outcome
294,295,439673,Acute hepatitis B with delta-agent (coinfection) without hepatic coma,outcome
294,295,441481,Adult victim of abuse,outcome
294,295,4218106,Alcoholism,outcome
294,295,4303805,Allergic reaction to bite and/or sting,outcome
294,295,4101660,Amputated below knee,outcome
294,295,4198962,Amputated thumb,outcome
294,295,4171556,Ankle ulcer,outcome
294,295,77650,Aseptic necrosis of bone,outcome
294,295,439237,Assault,outcome
294,295,141797,Black piedra,outcome
294,295,79232,Burn of ankle,outcome
294,295,4172458,Candidiasis of skin,outcome
294,295,439674,Chronic viral hepatitis B without delta-agent,outcome
294,295,134734,Compartment syndrome,outcome
294,295,72995,Contracture of joint of hand,outcome
294,295,439666,Contracture of multiple joints,outcome
294,295,199978,Contusion of lower limb,outcome
294,295,433071,Contusion of multiple sites,outcome
294,295,80242,Current tear of medial cartilage AND/OR meniscus of knee,outcome
294,295,73575,Deformity of toe,outcome
294,295,436906,Disease caused by rickettsiae,outcome
294,295,4135080,Dislocation of radial head,outcome
294,295,78834,Effusion of joint of hand,outcome
294,295,4247710,Effusion of joint of pelvic region,outcome
294,295,72407,Effusion of joint of shoulder region,outcome
294,295,4150043,Epididymitis,outcome
294,295,197607,Excessive and frequent menstruation,outcome
294,295,40481632,Ganglion cyst,outcome
294,295,74855,Genital herpes simplex,outcome
294,295,437744,Heat exhaustion,outcome
294,295,440021,Herpes simplex without complication,outcome
294,295,437489,Herpes zoster with complication,outcome
294,295,77364,Hypermobility of coccyx,outcome
294,295,74731,Hypertrophic osteoarthropathy,outcome
294,295,440072,Hypogammaglobulinemia,outcome
294,295,4057662,Infestation by Phthirus,outcome
294,295,72994,Jaccoud's syndrome,outcome
294,295,78512,Joint contracture of the ankle and/or foot,outcome
294,295,78228,Joint derangement,outcome
294,295,77072,Joint effusion of ankle AND/OR foot,outcome
294,295,4115991,Knee joint effusion,outcome
294,295,4297984,Local infection of wound,outcome
294,295,440638,Lyme disease,outcome
294,295,438067,Malaria,outcome
294,295,438297,"Mechanical complication of cardiac device, implant AND/OR graft",outcome
294,295,137967,"Muscle, ligament and fascia disorders",outcome
294,295,4271024,Musculoskeletal fibromatosis,outcome
294,295,201792,Nongonococcal urethritis,outcome
294,295,72413,Nontraumatic rupture of muscle,outcome
294,295,4215978,Onychomycosis,outcome
294,295,140648,Onychomycosis due to dermatophyte,outcome
294,295,4129408,Open wound of ankle,outcome
294,295,4053600,Open wound of elbow,outcome
294,295,77139,Open wound of finger without complication,outcome
294,295,444426,Open wound of foot except toes without complication,outcome
294,295,137426,Open wound of forearm without complication,outcome
294,295,77421,Open wound of hand except fingers without complication,outcome
294,295,4051004,Open wound of scalp,outcome
294,295,4129404,Open wound of upper arm,outcome
294,295,438120,Opioid dependence,outcome
294,295,4171915,Orchitis,outcome
294,295,315361,Orthopnea,outcome
294,295,74080,Orthostatic proteinuria,outcome
294,295,75920,Osteitis condensans,outcome
294,295,437359,Osteochondritis dissecans,outcome
294,295,378160,Otorrhea,outcome
294,295,77356,Pathological dislocation of joint,outcome
294,295,198715,Premature menopause,outcome
294,295,199876,Prolapse of female genital organs,outcome
294,295,4295888,Prolapse of intestine,outcome
294,295,194997,Prostatitis,outcome
294,295,4345332,Spinal instability,outcome
294,295,4195698,Tenosynovitis,outcome
294,295,4339088,Testicular mass,outcome
294,295,80946,Tinea manus,outcome
294,295,4163280,Tinea of perianal region,outcome
294,295,133141,Tinea pedis,outcome
294,295,440268,Toxic effect of carbon monoxide,outcome
294,295,81930,Transient arthropathy,outcome
294,295,74719,Ulcer of foot,outcome
294,295,443593,Ulcer of thigh,outcome
294,295,4092565,Uterine prolapse,outcome
294,295,435131,Victim of neglect,outcome
294,295,261599,Vocal cord paralysis,outcome
294,295,132834,White piedra,outcome
294,295,75389,Current tear of lateral cartilage AND/OR meniscus of knee,outcome
172,173,4175583,3-Methylglutaconic aciduria type 2,outcome
172,173,375824,Abnormal auditory perception,outcome
172,173,435574,Abnormal form of root of tooth,outcome
172,173,4262562,Abnormal heart beat,outcome
172,173,439935,Abnormal posture,outcome
172,173,436409,Abnormal pupil,outcome
172,173,443702,Abnormal response to nerve stimulation,outcome
172,173,4088768,Absent nipple,outcome
172,173,4319325,Acquired deformity of trunk,outcome
172,173,435720,Adverse anesthesia outcome,outcome
172,173,4254371,Altered growth and development,outcome
172,173,434916,"Amphetamine or psychostimulant dependence, continuous",outcome
172,173,4155909,Anesthesia of skin,outcome
172,173,45757682,Anomaly of jaw size,outcome
172,173,76744,Azoospermia,outcome
172,173,4216219,Bizarre personal appearance,outcome
172,173,433813,Bladder neck obstruction,outcome
172,173,436230,Blood chemistry abnormal,outcome
172,173,74698,Breech presentation,outcome
172,173,256449,Bronchiectasis,outcome
172,173,134765,Cachexia,outcome
172,173,4228429,Carnitine deficiency,outcome
172,173,42709838,Cellulitis of lower limb,outcome
172,173,4213540,Cervical somatic dysfunction,outcome
172,173,443570,Cervicovaginal cytology: Low grade squamous intraepithelial lesion,outcome
172,173,438262,Chyluria,outcome
172,173,4066505,Clicking hip,outcome
172,173,196454,Colostomy and enterostomy malfunction,outcome
172,173,4201390,Colostomy present,outcome
172,173,46269889,Complication due to Crohn's disease,outcome
172,173,4173078,Complication due to immunization,outcome
172,173,438624,Complication of renal dialysis,outcome
172,173,80492,Contracture of knee joint,outcome
172,173,4022071,Convalescence,outcome
172,173,432729,Crying infant,outcome
172,173,436233,Delayed milestone,outcome
172,173,443737,Dental restoration lost,outcome
172,173,438183,Denture occlusion incorrect,outcome
172,173,438759,Descemet's membrane fold,outcome
172,173,4101282,Dietary selenium deficiency,outcome
172,173,4115402,Difficulty sleeping,outcome
172,173,4022078,Discord with counselor,outcome
172,173,201091,Disproportion - major pelvic abnormality,outcome
172,173,372329,Dissociated deviation,outcome
172,173,4155818,Does climb,outcome
172,173,4196636,Dysarthria,outcome
172,173,433441,Ectopic production of endocrine substance,outcome
172,173,433111,Effects of hunger,outcome
172,173,439791,Emotional upset,outcome
172,173,4029271,Essential fatty acid deficiency,outcome
172,173,40480271,Extra unidentified structurally abnormal chromosome,outcome
172,173,193598,Extravasation of urine,outcome
172,173,439128,Extreme prematurity of infant,outcome
172,173,4059015,Falls,outcome
172,173,4092896,Feces contents abnormal,outcome
172,173,4182437,Female genital cutting,outcome
172,173,4118057,Fetal or neonatal effect of maternal oligohydramnios,outcome
172,173,4229403,Flat anterior chamber of eye,outcome
172,173,4069540,Flexion deformity of knee,outcome
172,173,374801,Foreign body in ear,outcome
172,173,4096540,Foreskin deficient,outcome
172,173,441487,Frostbite,outcome
172,173,73564,Full thickness rotator cuff tear,outcome
172,173,439788,Galactosemia,outcome
172,173,435775,Genetic anomaly of leukocyte,outcome
172,173,440329,Herpes zoster without complication,outcome
172,173,4012570,High risk sexual behavior,outcome
172,173,441829,Hyperosmolality and or hypernatremia,outcome
172,173,4287416,Hyperphenylalaninemia,outcome
172,173,192298,Hypersplenism,outcome
172,173,440129,Hypertrophy of nasal turbinates,outcome
172,173,4029280,Hypervitaminosis B6,outcome
172,173,435522,Hypervitaminosis D,outcome
172,173,434004,Hypervolemia,outcome
172,173,4024266,Hypocupremia,outcome
172,173,437390,Hypoxemia,outcome
172,173,443447,Iatrogenic hypotension,outcome
172,173,432596,Immune defect,outcome
172,173,4344500,Impingement syndrome of shoulder region,outcome
172,173,4090353,Incompetent urethral closure mechanism,outcome
172,173,441417,Incoordination,outcome
172,173,434485,Increase in body fat,outcome
172,173,440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",outcome
172,173,434872,Infection by Trichomonas,outcome
172,173,440053,Infestation by insect,outcome
172,173,442120,Injection site extravasation,outcome
172,173,4168222,"Intra-abdominal and pelvic swelling, mass and lump",outcome
172,173,440710,Intraretinal microvascular abnormality,outcome
172,173,72404,Joint stiffness,outcome
172,173,4093346,Large prostate,outcome
172,173,133088,Late amputation stump complication,outcome
172,173,436041,Leech infestation,outcome
172,173,4228331,Leukokeratosis nicotina palati,outcome
172,173,377873,Lid lag,outcome
172,173,4027782,Lipid storage disease,outcome
172,173,435516,Lipoprotein deficiency disorder,outcome
172,173,4083487,Macular drusen,outcome
172,173,4051630,Malingering,outcome
172,173,436426,Malleus mobility reduced,outcome
172,173,44783760,Mammographic calcification of breast,outcome
172,173,258540,Marfan's syndrome,outcome
172,173,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",outcome
172,173,439082,Menopausal syndrome,outcome
172,173,436940,Metabolic syndrome X,outcome
172,173,435247,Metallosis,outcome
172,173,45757258,Minimal keratinized residual ridge mucosa,outcome
172,173,40480000,Multiple complications due to diabetes mellitus,outcome
172,173,134315,Myelophthisis,outcome
172,173,4195085,Nasal congestion,outcome
172,173,4209423,Nicotine dependence,outcome
172,173,434016,"Nondependent opioid abuse, continuous",outcome
172,173,4035269,Non-ketotic hyperglycinemia,outcome
172,173,40480893,Nonspecific tuberculin test reaction,outcome
172,173,198802,Occlusion of ureter,outcome
172,173,438130,Opioid abuse,outcome
172,173,439035,Otosclerosis,outcome
172,173,4022076,Patient dependence on care provider,outcome
172,173,375292,Perforation of tympanic membrane,outcome
172,173,78162,Peripheral vertigo,outcome
172,173,437092,Physiological development failure,outcome
172,173,253796,Pneumothorax,outcome
172,173,4295261,Postmenopausal state,outcome
172,173,4202045,Postviral fatigue syndrome,outcome
172,173,433542,Precipitate labor,outcome
172,173,4094448,Pregnancy test negative,outcome
172,173,434319,Premature ejaculation,outcome
172,173,439081,Premenstrual tension syndrome,outcome
172,173,46286594,Problem related to lifestyle,outcome
172,173,439790,Psychalgia,outcome
172,173,440068,Psychosexual dysfunction,outcome
172,173,435028,Puerperal pyrexia of unknown origin,outcome
172,173,4245252,Raised prostate specific antigen,outcome
172,173,436246,Reduced libido,outcome
172,173,45772079,Retinopathy of prematurity stage 0,outcome
172,173,436828,Saliva abnormal,outcome
172,173,435088,Senility,outcome
172,173,4052226,Sequelae of injuries of lower limb,outcome
172,173,4056577,Sequelae of open wound of head,outcome
172,173,4233565,Severe protein-calorie malnutrition (Gomez: less than 60% of standard weight),outcome
172,173,4250163,Sexual arousal disorder,outcome
172,173,4096999,Short rib,outcome
172,173,4305303,Sleep deprivation,outcome
172,173,195926,Slowing of urinary stream,outcome
172,173,4125590,Slurred speech,outcome
172,173,4019836,Social exclusion,outcome
172,173,444127,Specimen satisfactory for evaluation but limited,outcome
172,173,443172,"Splinter of face, without major open wound",outcome
172,173,443082,Starvation,outcome
172,173,440233,Strain of supraspinatus muscle AND/OR tendon,outcome
172,173,135852,Teething syndrome,outcome
172,173,440457,Threatened miscarriage,outcome
172,173,374907,Tics of organic origin,outcome
172,173,433244,Tooth loss,outcome
172,173,4029731,Trimethylaminuria,outcome
172,173,4199550,Unable to mobilize,outcome
172,173,4002572,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",outcome
172,173,4092743,Unsteady when standing,outcome
172,173,195591,Urethral overactivity,outcome
172,173,4216708,Urgent desire for stool,outcome
172,173,80070,Uric acid urolithiasis,outcome
172,173,4088910,Uterine cervix absent,outcome
172,173,4088920,Uterus absent,outcome
172,173,4104132,Vomit contains feces,outcome
172,173,439405,Walking disability,outcome
172,173,435723,Wound seroma,outcome
172,173,440193,Wristdrop,outcome
172,173,443698,Abnormal anal Papanicolaou smear,outcome
172,173,443585,Abrasion and/or friction burn of multiple sites,outcome
172,173,380818,Acquired deformity of head,outcome
172,173,31668,Acquired deformity of neck,outcome
172,173,432411,Acquired equinus deformity of foot,outcome
172,173,439673,Acute hepatitis B with delta-agent (coinfection) without hepatic coma,outcome
172,173,441481,Adult victim of abuse,outcome
172,173,4218106,Alcoholism,outcome
172,173,4303805,Allergic reaction to bite and/or sting,outcome
172,173,4101660,Amputated below knee,outcome
172,173,4198962,Amputated thumb,outcome
172,173,4171556,Ankle ulcer,outcome
172,173,77650,Aseptic necrosis of bone,outcome
172,173,439237,Assault,outcome
172,173,141797,Black piedra,outcome
172,173,79232,Burn of ankle,outcome
172,173,4172458,Candidiasis of skin,outcome
172,173,439674,Chronic viral hepatitis B without delta-agent,outcome
172,173,134734,Compartment syndrome,outcome
172,173,72995,Contracture of joint of hand,outcome
172,173,439666,Contracture of multiple joints,outcome
172,173,199978,Contusion of lower limb,outcome
172,173,433071,Contusion of multiple sites,outcome
172,173,80242,Current tear of medial cartilage AND/OR meniscus of knee,outcome
172,173,73575,Deformity of toe,outcome
172,173,436906,Disease caused by rickettsiae,outcome
172,173,4135080,Dislocation of radial head,outcome
172,173,78834,Effusion of joint of hand,outcome
172,173,4247710,Effusion of joint of pelvic region,outcome
172,173,72407,Effusion of joint of shoulder region,outcome
172,173,4150043,Epididymitis,outcome
172,173,197607,Excessive and frequent menstruation,outcome
172,173,40481632,Ganglion cyst,outcome
172,173,74855,Genital herpes simplex,outcome
172,173,437744,Heat exhaustion,outcome
172,173,440021,Herpes simplex without complication,outcome
172,173,437489,Herpes zoster with complication,outcome
172,173,77364,Hypermobility of coccyx,outcome
172,173,74731,Hypertrophic osteoarthropathy,outcome
172,173,440072,Hypogammaglobulinemia,outcome
172,173,4057662,Infestation by Phthirus,outcome
172,173,72994,Jaccoud's syndrome,outcome
